Category,Level,Iteration,Configuration,Good Proposals,Bad Proposals,Max Attempts
1_ball,00019,03,lower_space_iterations,5,5,885
1_ball,00019,03,lower_time_scale,5,5,3408
1_ball,00019,03,lower_friction,5,5,1524
1_ball,00019,03,higher_friction,5,5,986
1_ball,00019,03,lower_gravity,5,5,621
1_ball,00019,03,higher_space_iterations,5,5,1078
1_ball,00019,03,lower_elasticity,5,5,1459
1_ball,00019,03,default,5,5,1240
1_ball,00019,04,lower_density,1,5,6093
1_ball,00019,04,higher_gravity,0,5,4
1_ball,00019,04,higher_density,1,5,3613
1_ball,00019,04,higher_time_scale,2,5,4080
1_ball,00019,04,higher_elasticity,5,5,1985
1_ball,00019,04,lower_space_iterations,0,5,4
1_ball,00019,04,lower_time_scale,1,5,6850
1_ball,00019,04,lower_friction,5,5,7756
1_ball,00019,04,higher_friction,5,5,9131
1_ball,00019,04,lower_gravity,1,5,1307
1_ball,00019,04,higher_space_iterations,1,5,5426
1_ball,00019,04,lower_elasticity,0,5,4
1_ball,00019,04,default,1,5,1500
1_ball,00020,00,lower_density,0,5,4
1_ball,00020,00,higher_gravity,0,5,4
1_ball,00020,00,higher_density,0,5,4
1_ball,00020,00,higher_time_scale,0,5,4
1_ball,00020,00,higher_elasticity,1,5,481
1_ball,00020,00,lower_space_iterations,0,5,4
1_ball,00020,00,lower_time_scale,0,5,4
1_ball,00020,00,lower_friction,0,5,4
1_ball,00020,00,higher_friction,0,5,4
1_ball,00020,00,lower_gravity,0,5,4
1_ball,00020,00,higher_space_iterations,0,5,4
1_ball,00020,00,lower_elasticity,0,5,4
1_ball,00020,00,default,0,5,4
1_ball,00020,01,lower_density,1,5,932
1_ball,00020,01,higher_gravity,1,5,5663
1_ball,00020,01,higher_density,3,5,6590
1_ball,00020,01,higher_time_scale,1,5,601
1_ball,00020,01,higher_elasticity,5,5,2626
1_ball,00020,01,lower_space_iterations,2,5,6602
1_ball,00020,01,lower_time_scale,1,5,8500
1_ball,00020,01,lower_friction,0,5,4
1_ball,00020,01,higher_friction,5,5,3668
1_ball,00020,01,lower_gravity,4,5,9672
1_ball,00020,01,higher_space_iterations,5,5,5492
1_ball,00020,01,lower_elasticity,0,5,4
1_ball,00020,01,default,0,5,4
1_ball,00020,02,lower_density,0,5,4
1_ball,00020,02,higher_gravity,2,5,6038
1_ball,00020,02,higher_density,0,5,4
1_ball,00020,02,higher_time_scale,0,5,4
1_ball,00020,02,higher_elasticity,2,5,9854
1_ball,00020,02,lower_space_iterations,0,5,4
1_ball,00020,02,lower_time_scale,2,5,9482
1_ball,00020,02,lower_friction,0,5,4
1_ball,00020,02,higher_friction,0,5,4
1_ball,00020,02,lower_gravity,1,5,7816
1_ball,00020,02,higher_space_iterations,1,5,744
1_ball,00020,02,lower_elasticity,1,5,418
1_ball,00020,02,default,0,5,4
1_ball,00020,03,higher_elasticity,5,5,4493
1_ball,00020,03,higher_friction,3,5,5214
1_ball,00020,03,higher_space_iterations,2,5,5894
1_ball,00020,04,higher_elasticity,2,5,9744
1_ball,00021,00,lower_density,5,5,5350
1_ball,00021,00,higher_gravity,5,5,1971
1_ball,00021,00,higher_density,5,5,1992
1_ball,00021,00,higher_time_scale,5,5,2082
1_ball,00021,00,higher_elasticity,5,5,3415
1_ball,00021,00,lower_space_iterations,5,5,4402
1_ball,00021,00,lower_time_scale,5,5,2278
1_ball,00021,00,lower_friction,5,5,8265
1_ball,00021,00,higher_friction,5,5,1762
1_ball,00021,00,lower_gravity,5,5,2229
1_ball,00021,00,higher_space_iterations,5,5,3703
1_ball,00021,00,lower_elasticity,5,5,4080
1_ball,00021,00,default,5,5,1748
1_ball,00021,01,lower_density,5,5,4428
1_ball,00021,01,higher_gravity,5,5,3317
1_ball,00021,01,higher_density,5,5,7597
1_ball,00021,01,higher_time_scale,5,5,4965
1_ball,00021,01,higher_elasticity,5,5,4798
1_ball,00021,01,lower_space_iterations,5,5,4915
1_ball,00021,01,lower_time_scale,5,5,8062
1_ball,00021,01,lower_friction,5,5,2858
1_ball,00021,01,higher_friction,4,5,8983
1_ball,00021,01,lower_gravity,5,5,4384
1_ball,00021,01,higher_space_iterations,5,5,4889
1_ball,00021,01,lower_elasticity,5,5,1668
1_ball,00021,01,default,5,5,7532
1_ball,00021,02,lower_density,5,5,1475
1_ball,00021,02,higher_gravity,5,5,4424
1_ball,00021,02,higher_density,5,5,1820
1_ball,00021,02,higher_time_scale,5,5,705
1_ball,00021,02,higher_elasticity,5,5,2710
1_ball,00021,02,lower_space_iterations,5,5,3725
1_ball,00021,02,lower_time_scale,5,5,3177
1_ball,00021,02,lower_friction,5,5,4528
1_ball,00021,02,higher_friction,5,5,3037
1_ball,00021,02,lower_gravity,5,5,5090
1_ball,00021,02,higher_space_iterations,5,5,2622
1_ball,00021,02,lower_elasticity,5,5,5318
1_ball,00021,02,default,5,5,4300
1_ball,00021,03,lower_density,5,5,7858
1_ball,00021,03,higher_gravity,5,5,8585
1_ball,00021,03,higher_density,5,5,4372
1_ball,00021,03,higher_time_scale,5,5,7173
1_ball,00021,03,higher_elasticity,5,5,9047
1_ball,00021,03,lower_space_iterations,5,5,6652
1_ball,00021,03,lower_time_scale,5,5,2127
1_ball,00021,03,lower_friction,5,5,4771
1_ball,00021,03,higher_friction,5,5,6492
1_ball,00021,03,lower_gravity,5,5,3980
1_ball,00021,03,higher_space_iterations,5,5,6572
1_ball,00021,03,lower_elasticity,5,5,6356
1_ball,00021,03,default,5,5,4921
1_ball,00021,04,lower_density,5,5,1557
1_ball,00021,04,higher_gravity,5,5,1914
1_ball,00021,04,higher_density,5,5,1685
1_ball,00021,04,higher_time_scale,5,5,1846
1_ball,00021,04,higher_elasticity,5,5,2951
1_ball,00021,04,lower_space_iterations,5,5,3027
1_ball,00021,04,lower_time_scale,5,5,2140
1_ball,00021,04,lower_friction,5,5,2873
1_ball,00021,04,higher_friction,5,5,4205
1_ball,00021,04,lower_gravity,5,5,3285
1_ball,00021,04,higher_space_iterations,5,5,1878
1_ball,00021,04,lower_elasticity,5,5,4092
1_ball,00021,04,default,5,5,2702
1_ball,00022,00,lower_density,2,5,3824
1_ball,00022,00,higher_gravity,3,5,9089
1_ball,00022,00,higher_density,5,5,8288
1_ball,00022,00,higher_time_scale,0,5,4
1_ball,00022,00,higher_elasticity,5,5,230
1_ball,00022,00,lower_space_iterations,4,5,8468
1_ball,00022,00,lower_time_scale,1,5,9634
1_ball,00022,00,lower_friction,0,5,4
1_ball,00022,00,higher_friction,5,5,7040
1_ball,00022,00,lower_gravity,2,5,3097
1_ball,00022,00,higher_space_iterations,0,5,4
1_ball,00022,00,lower_elasticity,5,5,7103
1_ball,00022,00,default,1,5,4740
1_ball,00022,01,lower_density,5,5,49
1_ball,00022,01,higher_gravity,5,5,36
1_ball,00022,01,higher_density,5,5,136
1_ball,00022,01,higher_time_scale,5,5,114
1_ball,00022,01,higher_elasticity,5,5,192
1_ball,00022,01,lower_space_iterations,5,5,132
1_ball,00022,01,lower_time_scale,5,5,128
1_ball,00022,01,lower_friction,5,5,47
1_ball,00022,01,higher_friction,5,5,508
1_ball,00022,01,lower_gravity,5,5,42
1_ball,00022,01,higher_space_iterations,5,5,59
1_ball,00022,01,lower_elasticity,5,5,89
1_ball,00022,01,default,5,5,153
1_ball,00022,02,lower_density,5,5,320
1_ball,00022,02,higher_gravity,5,5,133
1_ball,00022,02,higher_density,5,5,51
1_ball,00022,02,higher_time_scale,5,5,131
1_ball,00022,02,higher_elasticity,5,5,273
1_ball,00022,02,lower_space_iterations,5,5,222
1_ball,00022,02,lower_time_scale,5,5,845
1_ball,00022,02,lower_friction,5,5,750
1_ball,00022,02,higher_friction,5,5,79
1_ball,00022,02,lower_gravity,5,5,155
1_ball,00022,02,higher_space_iterations,5,5,225
1_ball,00022,02,lower_elasticity,5,5,55
1_ball,00022,02,default,5,5,44
1_ball,00022,03,lower_density,5,5,1557
1_ball,00022,03,higher_gravity,5,5,1655
1_ball,00022,03,higher_density,5,5,1009
1_ball,00022,03,higher_time_scale,5,5,1191
1_ball,00022,03,higher_elasticity,5,5,346
1_ball,00022,03,lower_space_iterations,5,5,1291
1_ball,00022,03,lower_time_scale,5,5,830
1_ball,00022,03,lower_friction,5,5,309
1_ball,00022,03,higher_friction,2,5,7212
1_ball,00022,03,lower_gravity,5,5,538
1_ball,00022,03,higher_space_iterations,5,5,1647
1_ball,00022,03,lower_elasticity,5,5,818
1_ball,00022,03,default,5,5,1123
1_ball,00022,04,lower_density,5,5,33
1_ball,00022,04,higher_gravity,5,5,68
1_ball,00022,04,higher_density,5,5,145
1_ball,00022,04,higher_time_scale,5,5,92
1_ball,00022,04,higher_elasticity,5,5,138
1_ball,00022,04,lower_space_iterations,5,5,137
1_ball,00022,04,lower_time_scale,5,5,160
1_ball,00022,04,lower_friction,5,5,87
1_ball,00022,04,higher_friction,5,5,287
1_ball,00022,04,lower_gravity,5,5,77
1_ball,00022,04,higher_space_iterations,5,5,94
1_ball,00022,04,lower_elasticity,5,5,78
1_ball,00022,04,default,5,5,75
1_ball,00023,00,lower_density,3,5,9495
1_ball,00023,00,higher_gravity,5,5,8459
1_ball,00023,00,higher_density,3,5,9381
1_ball,00023,00,higher_time_scale,3,5,7890
1_ball,00023,00,higher_elasticity,5,5,2297
1_ball,00023,00,lower_space_iterations,2,5,4507
1_ball,00023,00,lower_time_scale,3,5,4448
1_ball,00023,00,lower_friction,5,5,25
1_ball,00023,00,higher_friction,5,5,1666
1_ball,00023,00,lower_gravity,5,5,8035
1_ball,00023,00,higher_space_iterations,3,5,8817
1_ball,00023,00,lower_elasticity,5,5,8100
1_ball,00023,00,default,5,5,2991
1_ball,00023,01,lower_density,5,5,1023
1_ball,00023,01,higher_gravity,5,5,569
1_ball,00023,01,higher_density,5,5,1113
1_ball,00023,01,higher_time_scale,5,5,1878
1_ball,00023,01,higher_elasticity,5,5,483
1_ball,00023,01,lower_space_iterations,5,5,1660
1_ball,00023,01,lower_time_scale,5,5,998
1_ball,00023,01,lower_friction,5,5,5431
1_ball,00023,01,higher_friction,5,5,1406
1_ball,00023,01,lower_gravity,5,5,2355
1_ball,00023,01,higher_space_iterations,5,5,1531
1_ball,00023,01,lower_elasticity,5,5,1315
1_ball,00023,01,default,5,5,1167
1_ball,00023,02,lower_density,5,5,1943
1_ball,00023,02,higher_gravity,5,5,1231
1_ball,00023,02,higher_density,5,5,1534
1_ball,00023,02,higher_time_scale,5,5,3393
1_ball,00023,02,higher_elasticity,5,5,844
1_ball,00023,02,lower_space_iterations,5,5,2603
1_ball,00023,02,lower_time_scale,5,5,2684
1_ball,00023,02,lower_friction,5,5,648
1_ball,00023,02,higher_friction,5,5,2434
1_ball,00023,02,lower_gravity,5,5,3671
1_ball,00023,02,higher_space_iterations,5,5,1390
1_ball,00023,02,lower_elasticity,5,5,540
1_ball,00023,02,default,5,5,4119
1_ball,00023,03,lower_density,5,5,3567
1_ball,00023,03,higher_gravity,5,5,1790
1_ball,00023,03,higher_density,5,5,1840
1_ball,00023,03,higher_time_scale,5,5,4005
1_ball,00023,03,higher_elasticity,5,5,932
1_ball,00023,03,lower_space_iterations,5,5,3177
1_ball,00023,03,lower_time_scale,5,5,3256
1_ball,00023,03,lower_friction,5,5,1102
1_ball,00023,03,higher_friction,5,5,1134
1_ball,00023,03,lower_gravity,5,5,2587
1_ball,00023,03,higher_space_iterations,5,5,4634
1_ball,00023,03,lower_elasticity,5,5,4129
1_ball,00023,03,default,5,5,1612
1_ball,00023,04,lower_density,4,5,9334
1_ball,00023,04,higher_gravity,5,5,6221
1_ball,00023,04,higher_density,4,5,7299
1_ball,00023,04,higher_time_scale,5,5,6469
1_ball,00023,04,higher_elasticity,5,5,7438
1_ball,00023,04,lower_space_iterations,5,5,9799
1_ball,00023,04,lower_time_scale,5,5,9071
1_ball,00023,04,lower_friction,5,5,375
1_ball,00023,04,higher_friction,5,5,2277
1_ball,00023,04,lower_gravity,5,5,9695
1_ball,00023,04,higher_space_iterations,5,5,9452
1_ball,00023,04,lower_elasticity,1,5,5503
1_ball,00023,04,default,2,5,9287
1_ball,00024,00,lower_density,0,5,4
1_ball,00024,00,higher_gravity,0,5,4
1_ball,00024,00,higher_density,0,5,4
1_ball,00024,00,higher_time_scale,0,5,4
1_ball,00024,00,higher_elasticity,0,5,4
1_ball,00024,00,lower_space_iterations,0,5,4
1_ball,00024,00,lower_time_scale,0,5,4
1_ball,00024,00,lower_friction,0,5,4
1_ball,00024,00,higher_friction,0,5,4
1_ball,00024,00,lower_gravity,0,5,4
1_ball,00024,00,higher_space_iterations,0,5,4
1_ball,00024,00,lower_elasticity,0,5,4
1_ball,00024,00,default,0,5,4
1_ball,00024,01,lower_density,0,5,4
1_ball,00024,01,higher_gravity,0,5,4
1_ball,00024,01,higher_density,0,5,4
1_ball,00024,01,higher_time_scale,0,5,4
1_ball,00024,01,higher_elasticity,0,5,4
1_ball,00024,01,lower_space_iterations,0,5,4
1_ball,00024,01,lower_time_scale,0,5,4
1_ball,00024,01,lower_friction,0,5,4
1_ball,00024,01,higher_friction,0,5,4
1_ball,00024,01,lower_gravity,0,5,4
1_ball,00024,01,higher_space_iterations,0,5,4
1_ball,00024,01,lower_elasticity,0,5,4
1_ball,00024,01,default,0,5,4
1_ball,00024,02,lower_density,0,5,4
1_ball,00024,02,higher_gravity,0,5,4
1_ball,00024,02,higher_density,0,5,4
1_ball,00024,02,higher_time_scale,0,5,4
1_ball,00024,02,higher_elasticity,0,5,4
1_ball,00024,02,lower_space_iterations,0,5,4
1_ball,00024,02,lower_time_scale,0,5,4
1_ball,00024,02,lower_friction,0,5,4
1_ball,00024,02,higher_friction,0,5,4
1_ball,00024,02,lower_gravity,0,5,4
1_ball,00024,02,higher_space_iterations,0,5,4
1_ball,00024,02,lower_elasticity,0,5,4
1_ball,00024,02,default,0,5,4
2_ball,00100,00,lower_density,5,5,136
2_ball,00100,00,higher_gravity,5,5,256
2_ball,00100,00,higher_density,5,5,363
2_ball,00100,00,higher_time_scale,5,5,130
2_ball,00100,00,higher_elasticity,5,5,70
2_ball,00100,00,lower_space_iterations,5,5,409
2_ball,00100,00,lower_time_scale,5,5,333
2_ball,00100,00,lower_friction,5,5,99
2_ball,00100,00,higher_friction,5,5,3369
2_ball,00100,00,lower_gravity,5,5,684
2_ball,00100,00,higher_space_iterations,5,5,262
2_ball,00100,00,lower_elasticity,5,5,244
2_ball,00100,00,default,5,5,216
2_ball,00100,01,lower_density,5,5,124
2_ball,00100,01,higher_gravity,5,5,96
2_ball,00100,01,higher_density,5,5,100
2_ball,00100,01,higher_time_scale,5,5,30
2_ball,00100,01,higher_elasticity,5,5,293
2_ball,00100,01,lower_space_iterations,5,5,120
2_ball,00100,01,lower_time_scale,5,5,100
2_ball,00100,01,lower_friction,5,5,161
2_ball,00100,01,higher_friction,5,5,164
2_ball,00100,01,lower_gravity,5,5,111
2_ball,00100,01,higher_space_iterations,5,5,16
2_ball,00100,01,lower_elasticity,5,5,49
2_ball,00100,01,default,5,5,232
2_ball,00100,02,lower_density,5,5,52
2_ball,00100,02,higher_gravity,5,5,25
2_ball,00100,02,higher_density,5,5,53
2_ball,00100,02,higher_time_scale,5,5,61
2_ball,00100,02,higher_elasticity,5,5,146
2_ball,00100,02,lower_space_iterations,5,5,133
2_ball,00100,02,lower_time_scale,5,5,35
2_ball,00100,02,lower_friction,5,5,18
2_ball,00100,02,higher_friction,5,5,363
2_ball,00100,02,lower_gravity,5,5,35
2_ball,00100,02,higher_space_iterations,5,5,22
2_ball,00100,02,lower_elasticity,5,5,36
2_ball,00100,02,default,5,5,68
2_ball,00100,03,lower_density,5,5,124
2_ball,00100,03,higher_gravity,5,5,91
2_ball,00100,03,higher_density,5,5,172
2_ball,00100,03,higher_time_scale,5,5,231
2_ball,00100,03,higher_elasticity,5,5,182
2_ball,00100,03,lower_space_iterations,5,5,372
2_ball,00100,03,lower_time_scale,5,5,139
2_ball,00100,03,lower_friction,5,5,61
2_ball,00100,03,higher_friction,5,5,3353
2_ball,00100,03,lower_gravity,5,5,190
2_ball,00100,03,higher_space_iterations,5,5,201
2_ball,00100,03,lower_elasticity,5,5,427
2_ball,00100,03,default,5,5,235
2_ball,00100,04,lower_density,5,5,95
2_ball,00100,04,higher_gravity,5,5,157
2_ball,00100,04,higher_density,5,5,200
2_ball,00100,04,higher_time_scale,5,5,56
2_ball,00100,04,higher_elasticity,5,5,584
2_ball,00100,04,lower_space_iterations,5,5,427
2_ball,00100,04,lower_time_scale,5,5,226
2_ball,00100,04,lower_friction,5,5,63
2_ball,00100,04,higher_friction,5,5,271
2_ball,00100,04,lower_gravity,5,5,20
2_ball,00100,04,higher_space_iterations,5,5,14
2_ball,00100,04,lower_elasticity,5,5,85
2_ball,00100,04,default,5,5,127
2_ball,00101,00,lower_density,5,5,198
2_ball,00101,00,higher_gravity,5,5,214
2_ball,00101,00,higher_density,5,5,246
2_ball,00101,00,higher_time_scale,5,5,50
2_ball,00101,00,higher_elasticity,5,5,286
2_ball,00101,00,lower_space_iterations,5,5,133
2_ball,00101,00,lower_time_scale,5,5,157
2_ball,00101,00,lower_friction,5,5,107
2_ball,00101,00,higher_friction,5,5,133
2_ball,00101,00,lower_gravity,5,5,313
2_ball,00101,00,higher_space_iterations,5,5,192
2_ball,00101,00,lower_elasticity,5,5,204
2_ball,00101,00,default,5,5,232
2_ball,00101,01,lower_density,5,5,479
2_ball,00101,01,higher_gravity,5,5,218
2_ball,00101,01,higher_density,5,5,111
2_ball,00101,01,higher_time_scale,5,5,398
2_ball,00101,01,higher_elasticity,5,5,504
2_ball,00101,01,lower_space_iterations,5,5,193
2_ball,00101,01,lower_time_scale,5,5,407
2_ball,00101,01,lower_friction,5,5,456
2_ball,00101,01,higher_friction,5,5,738
2_ball,00101,01,lower_gravity,5,5,499
2_ball,00101,01,higher_space_iterations,5,5,257
2_ball,00101,01,lower_elasticity,5,5,346
2_ball,00101,01,default,5,5,252
2_ball,00101,02,lower_density,5,5,2744
2_ball,00101,02,higher_gravity,5,5,4888
2_ball,00101,02,higher_density,5,5,2040
2_ball,00101,02,higher_time_scale,5,5,1898
2_ball,00101,02,higher_elasticity,5,5,3192
2_ball,00101,02,lower_space_iterations,5,5,2284
2_ball,00101,02,lower_time_scale,5,5,1090
2_ball,00101,02,lower_friction,5,5,4950
2_ball,00101,02,higher_friction,5,5,1242
2_ball,00101,02,lower_gravity,5,5,4058
2_ball,00101,02,higher_space_iterations,5,5,2284
2_ball,00101,02,lower_elasticity,5,5,1313
2_ball,00101,02,default,5,5,4492
2_ball,00101,03,lower_density,5,5,326
2_ball,00101,03,higher_gravity,5,5,1151
2_ball,00101,03,higher_density,5,5,346
2_ball,00101,03,higher_time_scale,5,5,1259
2_ball,00101,03,higher_elasticity,5,5,933
2_ball,00101,03,lower_space_iterations,5,5,300
2_ball,00101,03,lower_time_scale,5,5,1115
2_ball,00101,03,lower_friction,5,5,405
2_ball,00101,03,higher_friction,5,5,1436
2_ball,00101,03,lower_gravity,5,5,1101
2_ball,00101,03,higher_space_iterations,5,5,1048
2_ball,00101,03,lower_elasticity,5,5,1380
2_ball,00101,03,default,5,5,1536
2_ball,00101,04,lower_density,5,5,835
2_ball,00101,04,higher_gravity,5,5,520
2_ball,00101,04,higher_density,5,5,1718
2_ball,00101,04,higher_time_scale,5,5,861
2_ball,00101,04,higher_elasticity,5,5,454
2_ball,00101,04,lower_space_iterations,5,5,480
2_ball,00101,04,lower_time_scale,5,5,1546
2_ball,00101,04,lower_friction,5,5,783
2_ball,00101,04,higher_friction,5,5,1018
2_ball,00101,04,lower_gravity,5,5,759
2_ball,00101,04,higher_space_iterations,5,5,898
2_ball,00101,04,lower_elasticity,5,5,1503
2_ball,00101,04,default,5,5,274
2_ball,00102,00,lower_density,5,5,69
2_ball,00102,00,higher_gravity,5,5,98
2_ball,00102,00,higher_density,5,5,80
2_ball,00102,00,higher_time_scale,5,5,38
2_ball,00102,00,higher_elasticity,5,5,24
2_ball,00102,00,lower_space_iterations,5,5,48
2_ball,00102,00,lower_time_scale,5,5,46
2_ball,00102,00,lower_friction,5,5,76
2_ball,00102,00,higher_friction,5,5,41
2_ball,00102,00,lower_gravity,5,5,75
2_ball,00102,00,higher_space_iterations,5,5,60
2_ball,00102,00,lower_elasticity,5,5,75
2_ball,00102,00,default,5,5,94
2_ball,00102,01,lower_density,0,5,4
2_ball,00102,01,higher_gravity,0,5,4
2_ball,00102,01,higher_density,0,5,4
2_ball,00102,01,higher_time_scale,1,5,9966
2_ball,00102,01,higher_elasticity,5,5,4794
2_ball,00102,01,lower_space_iterations,0,5,4
2_ball,00102,01,lower_time_scale,2,5,5844
2_ball,00102,01,lower_friction,0,5,4
2_ball,00102,01,higher_friction,0,5,4
2_ball,00102,01,lower_gravity,0,5,4
2_ball,00102,01,higher_space_iterations,0,5,4
2_ball,00102,01,lower_elasticity,0,5,4
2_ball,00102,01,default,2,5,9453
2_ball,00102,02,lower_density,5,5,571
2_ball,00102,02,higher_gravity,5,5,347
2_ball,00102,02,higher_density,5,5,464
2_ball,00102,02,higher_time_scale,5,5,773
2_ball,00102,02,higher_elasticity,5,5,179
2_ball,00102,02,lower_space_iterations,5,5,252
2_ball,00102,02,lower_time_scale,5,5,926
2_ball,00102,02,lower_friction,5,5,917
2_ball,00102,02,higher_friction,5,5,338
2_ball,00102,02,lower_gravity,5,5,413
2_ball,00102,02,higher_space_iterations,5,5,1107
2_ball,00102,02,lower_elasticity,5,5,2677
2_ball,00102,02,default,5,5,586
2_ball,00102,03,lower_density,5,5,2305
2_ball,00102,03,higher_gravity,5,5,3432
2_ball,00102,03,higher_density,5,5,6502
2_ball,00102,03,higher_time_scale,5,5,2152
2_ball,00102,03,higher_elasticity,5,5,926
2_ball,00102,03,lower_space_iterations,5,5,4690
2_ball,00102,03,lower_time_scale,5,5,3002
2_ball,00102,03,lower_friction,5,5,2414
2_ball,00102,03,higher_friction,5,5,2709
2_ball,00102,03,lower_gravity,5,5,4071
2_ball,00102,03,higher_space_iterations,5,5,5873
2_ball,00102,03,lower_elasticity,5,5,1980
2_ball,00102,03,default,5,5,4263
2_ball,00102,04,lower_density,5,5,59
2_ball,00102,04,higher_gravity,5,5,54
2_ball,00102,04,higher_density,5,5,80
2_ball,00102,04,higher_time_scale,5,5,49
2_ball,00102,04,higher_elasticity,5,5,106
2_ball,00102,04,lower_space_iterations,5,5,94
2_ball,00102,04,lower_time_scale,5,5,24
2_ball,00102,04,lower_friction,5,5,137
2_ball,00102,04,higher_friction,5,5,79
2_ball,00102,04,lower_gravity,5,5,137
2_ball,00102,04,higher_space_iterations,5,5,48
2_ball,00102,04,lower_elasticity,5,5,88
2_ball,00102,04,default,5,5,98
2_ball,00103,00,lower_density,5,5,8474
2_ball,00103,00,higher_gravity,5,5,5812
2_ball,00103,00,higher_density,5,5,8711
2_ball,00103,00,higher_time_scale,5,5,5036
2_ball,00103,00,higher_elasticity,1,5,4109
2_ball,00103,00,lower_space_iterations,5,5,5870
2_ball,00103,00,lower_time_scale,5,5,1988
2_ball,00103,00,lower_friction,5,5,3178
2_ball,00103,00,higher_friction,5,5,9581
2_ball,00103,00,lower_gravity,5,5,6435
2_ball,00103,00,higher_space_iterations,5,5,8537
2_ball,00103,00,lower_elasticity,5,5,1737
2_ball,00103,00,default,5,5,1618
2_ball,00103,01,lower_density,5,5,8963
2_ball,00103,01,higher_gravity,5,5,9840
2_ball,00103,01,higher_density,5,5,7225
2_ball,00103,01,higher_time_scale,3,5,7536
2_ball,00103,01,higher_elasticity,0,5,4
2_ball,00103,01,lower_space_iterations,1,5,1654
2_ball,00103,01,lower_time_scale,3,5,7331
2_ball,00103,01,lower_friction,5,5,9610
2_ball,00103,01,higher_friction,3,5,5442
2_ball,00103,01,lower_gravity,5,5,8070
2_ball,00103,01,higher_space_iterations,1,5,3373
2_ball,00103,01,lower_elasticity,5,5,688
2_ball,00103,01,default,2,5,8758
2_ball,00103,02,lower_density,3,5,8157
2_ball,00103,02,higher_gravity,0,5,4
2_ball,00103,02,higher_density,1,5,3674
2_ball,00103,02,higher_time_scale,1,5,4821
2_ball,00103,02,higher_elasticity,0,5,4
2_ball,00103,02,lower_space_iterations,3,5,5917
2_ball,00103,02,lower_time_scale,2,5,8757
2_ball,00103,02,lower_friction,3,5,9621
2_ball,00103,02,higher_friction,1,5,9467
2_ball,00103,02,lower_gravity,1,5,286
2_ball,00103,02,higher_space_iterations,1,5,4473
2_ball,00103,02,lower_elasticity,5,5,1422
2_ball,00103,02,default,2,5,7324
2_ball,00103,03,lower_density,2,5,9291
2_ball,00103,03,higher_gravity,1,5,4747
2_ball,00103,03,higher_density,0,5,4
2_ball,00103,03,higher_time_scale,0,5,4
2_ball,00103,03,lower_space_iterations,0,5,4
2_ball,00103,03,lower_time_scale,0,5,4
2_ball,00103,03,lower_friction,2,5,6234
2_ball,00103,03,higher_friction,0,5,4
2_ball,00103,03,lower_gravity,1,5,4077
2_ball,00103,03,higher_space_iterations,1,5,6746
2_ball,00103,03,lower_elasticity,5,5,9532
2_ball,00103,03,default,2,5,9843
2_ball,00103,04,lower_density,5,5,6714
2_ball,00103,04,higher_gravity,5,5,5552
2_ball,00103,04,higher_density,5,5,2095
2_ball,00103,04,lower_friction,5,5,3751
2_ball,00103,04,lower_gravity,5,5,7680
2_ball,00103,04,lower_elasticity,5,5,3127
2_ball,00104,00,lower_density,5,5,919
2_ball,00104,00,higher_gravity,5,5,561
2_ball,00104,00,higher_density,5,5,1265
2_ball,00104,00,higher_time_scale,5,5,2152
2_ball,00104,00,higher_elasticity,5,5,1042
2_ball,00104,00,lower_space_iterations,5,5,673
2_ball,00104,00,lower_time_scale,5,5,2012
2_ball,00104,00,lower_friction,5,5,835
2_ball,00104,00,higher_friction,5,5,1750
2_ball,00104,00,lower_gravity,5,5,833
2_ball,00104,00,higher_space_iterations,5,5,2047
2_ball,00104,00,lower_elasticity,5,5,844
2_ball,00104,00,default,5,5,1410
2_ball,00104,01,lower_density,5,5,8713
2_ball,00104,01,higher_gravity,5,5,8413
2_ball,00104,01,higher_density,2,5,7678
2_ball,00104,01,higher_time_scale,5,5,1905
2_ball,00104,01,higher_elasticity,5,5,9388
2_ball,00104,01,lower_space_iterations,4,5,9925
2_ball,00104,01,lower_time_scale,5,5,6724
2_ball,00104,01,lower_friction,4,5,8132
2_ball,00104,01,higher_friction,5,5,9999
2_ball,00104,01,lower_gravity,5,5,9584
2_ball,00104,01,higher_space_iterations,5,5,7042
2_ball,00104,01,lower_elasticity,5,5,5915
2_ball,00104,01,default,5,5,8099
2_ball,00104,02,lower_density,4,5,6978
2_ball,00104,02,higher_gravity,3,5,6276
2_ball,00104,02,higher_density,3,5,8991
2_ball,00104,02,higher_time_scale,5,5,7714
2_ball,00104,02,higher_elasticity,3,5,9795
2_ball,00104,02,lower_space_iterations,2,5,5444
2_ball,00104,02,lower_time_scale,1,5,5616
2_ball,00104,02,lower_friction,5,5,7382
2_ball,00104,02,higher_friction,5,5,9535
2_ball,00104,02,lower_gravity,4,5,9772
2_ball,00104,02,higher_space_iterations,4,5,6161
2_ball,00104,02,lower_elasticity,5,5,5227
2_ball,00104,02,default,4,5,2532
2_ball,00104,03,lower_density,5,5,2504
2_ball,00104,03,higher_gravity,5,5,2101
2_ball,00104,03,higher_density,5,5,2176
2_ball,00104,03,higher_time_scale,5,5,2824
2_ball,00104,03,higher_elasticity,5,5,2448
2_ball,00104,03,lower_space_iterations,5,5,1709
2_ball,00104,03,lower_time_scale,5,5,2698
2_ball,00104,03,lower_friction,5,5,1782
2_ball,00104,03,higher_friction,5,5,1252
2_ball,00104,03,lower_gravity,5,5,2916
